ID_Transaccion,ID_Cliente,ID_Servicio,ID_Campaña,Cantidad,Total,Fecha
636,189,90,96,4,7028.16,2023-01-20
637,953,90,164,8,14056.32,2023-08-15
638,26,15,187,5,9414.25,2023-08-18
639,682,125,231,5,2633.75,2023-11-06
640,300,57,163,8,4577.04,2023-12-25
641,12,129,42,5,5234.5,2023-07-21
642,383,138,103,6,11556.18,2023-09-17
643,611,196,139,9,1353.69,2023-01-20
644,633,129,91,1,1046.9,2023-04-29
645,764,115,2,7,11377.94,2023-01-04
646,142,164,18,3,5692.86,2023-08-04
647,431,174,28,5,2608.75,2023-12-02
648,544,164,212,7,13283.34,2023-09-11
649,601,47,77,8,10341.2,2023-06-11
650,671,168,250,2,1753.18,2023-06-08
651,354,31,276,3,2536.95,2023-11-01
652,985,165,56,3,2427.87,2023-06-01
653,49,83,252,6,5866.86,2023-04-27
654,659,183,215,4,1155.76,2023-07-11
655,391,158,193,3,2812.35,2023-06-22
656,641,43,251,4,7289.2,2023-12-16
657,615,192,15,7,12621.28,2023-04-23
658,157,58,117,7,10594.5,2023-05-26
659,511,93,10,4,5694.56,2023-04-23
660,125,146,243,9,13724.28,2023-04-28
661,576,154,245,1,224.85,2023-07-17
662,940,91,102,4,7484.08,2023-05-28
663,717,121,152,6,4548.36,2023-02-16
664,915,114,194,7,5158.09,2023-05-17
665,390,18,64,5,7540.65,2023-03-02
666,722,143,157,2,2108.34,2023-09-16
667,862,94,30,1,1852.75,2023-12-16
668,985,23,241,6,2898.54,2023-07-17
669,583,49,256,1,364.62,2023-12-31
670,564,19,262,3,3574.5,2023-09-02
671,554,61,139,3,4646.01,2023-02-04
672,186,21,63,3,1096.71,2023-03-10
673,57,36,165,5,3363.1,2023-02-18
674,815,55,148,5,1940.9,2023-03-15
675,207,160,250,5,5816.6,2023-12-22
676,262,86,218,6,7283.04,2023-03-31
677,357,166,300,4,2457.64,2023-05-06
678,995,26,57,7,11533.83,2023-10-22
679,182,81,53,2,2416.88,2023-05-09
680,449,105,236,8,15769.6,2023-11-09
681,814,107,106,4,1347.44,2023-11-22
682,212,38,253,9,9496.53,2023-07-01
683,359,72,264,9,13250.52,2023-01-31
684,215,36,190,4,2690.48,2023-06-01
685,272,133,219,9,10828.08,2023-02-05
686,41,77,227,5,2892.1,2023-12-30
687,944,39,231,6,3247.2,2023-08-08
688,39,171,21,7,10222.45,2023-06-12
689,759,178,217,7,2084.67,2023-08-08
690,819,106,68,8,13551.28,2023-12-02
691,441,105,87,6,11827.2,2023-04-16
692,41,92,201,9,10563.75,2023-07-24
693,354,130,200,6,5375.76,2023-02-13
694,952,165,187,9,7283.61,2023-10-28
695,553,131,11,4,7352.84,2023-07-03
696,654,80,179,4,7304.24,2023-12-04
697,931,92,115,9,10563.75,2023-01-21
698,18,82,40,4,3446.48,2023-06-27
699,984,68,100,1,854.85,2023-01-07
700,530,196,166,6,902.46,2023-05-07
701,821,197,5,2,889.46,2023-06-09
702,75,167,266,8,10588.8,2023-07-22
703,550,71,270,4,2142.32,2023-05-23
704,285,10,197,7,13062.77,2023-06-03
705,236,134,138,8,10410.4,2023-05-22
706,119,45,143,9,2898.99,2023-06-14
707,90,149,100,5,2448.85,2023-03-23
708,155,80,113,5,9130.3,2023-05-11
709,965,16,183,7,3110.38,2023-08-06
710,413,113,195,5,1020.25,2023-11-01
711,191,51,5,3,3834.42,2023-12-11
712,317,199,131,5,4503.55,2023-06-10
713,802,167,132,2,2647.2,2023-04-27
714,896,42,154,4,4531.0,2023-11-23
715,99,199,16,6,5404.26,2023-10-16
716,254,197,226,1,444.73,2023-06-01
717,351,10,207,2,3732.22,2023-01-28
718,294,126,204,9,8636.76,2023-03-27
719,662,99,86,1,905.85,2023-01-17
720,191,77,238,2,1156.84,2023-07-17
721,199,33,65,2,1868.72,2023-03-06
722,316,167,248,5,6618.0,2023-01-05
723,100,172,178,2,2703.92,2023-01-22
724,333,107,252,9,3031.74,2023-03-07
725,187,171,23,2,2920.7,2023-05-24
726,307,89,127,3,403.23,2023-05-05
727,787,146,275,7,10674.44,2023-03-27
728,799,73,150,8,11744.56,2023-10-21
729,833,184,240,3,1686.09,2023-07-11
730,408,48,30,3,2208.96,2023-11-15
731,438,62,238,1,1765.85,2023-02-01
732,128,32,46,7,11560.78,2023-10-04
733,162,128,230,4,1740.56,2023-06-03
734,546,180,252,4,1756.92,2023-08-02
735,861,18,85,8,12065.04,2023-08-20
736,478,93,82,5,7118.2,2023-03-20
737,739,15,279,6,11297.1,2023-04-26
738,1000,137,81,9,3944.43,2023-06-17
739,343,138,149,1,1926.03,2023-03-07
740,380,40,167,9,16282.71,2023-09-05
741,755,159,68,3,2584.35,2023-02-13
742,108,139,288,1,382.46,2023-02-11
743,278,11,11,4,6712.72,2023-08-15
744,340,192,79,6,10818.24,2023-06-16
745,915,64,8,4,6641.56,2023-10-06
746,608,194,72,9,2362.23,2023-06-27
747,715,155,49,3,4720.5,2023-07-16
748,865,63,257,3,2249.88,2023-09-24
749,108,114,69,8,5894.96,2023-09-25
750,36,110,263,8,8686.32,2023-10-24
751,376,98,58,4,5011.04,2023-03-26
752,326,87,236,8,8489.52,2023-02-24
753,956,195,144,9,4454.82,2023-02-16
754,545,33,207,8,7474.88,2023-07-29
755,302,145,175,4,909.8,2023-09-25
756,296,84,278,2,3799.68,2023-09-20
757,844,184,152,3,1686.09,2023-12-31
758,322,155,300,3,4720.5,2023-10-10
759,818,180,212,2,878.46,2023-12-29
760,617,140,123,8,7102.32,2023-08-08
761,466,10,38,1,1866.11,2023-01-08
762,621,141,118,5,1310.8,2023-06-25
763,574,87,148,5,5305.95,2023-09-17
764,97,125,56,6,3160.5,2023-09-03
765,832,75,14,3,4255.5,2023-02-01
766,970,189,237,9,12324.24,2023-01-12
767,30,142,164,7,13958.42,2023-01-16
768,298,93,77,1,1423.64,2023-03-04
769,865,55,95,7,2717.26,2023-01-21
770,951,86,13,2,2427.68,2023-09-17
771,168,149,55,6,2938.62,2023-08-11
772,997,13,1,7,2353.12,2023-05-08
773,512,146,15,5,7624.6,2023-01-25
774,388,95,136,3,4331.25,2023-12-19
775,223,23,207,4,1932.36,2023-10-08
776,133,186,156,4,6903.28,2023-06-03
777,106,48,153,5,3681.6,2023-08-15
778,946,10,205,9,16794.99,2023-05-14
779,871,185,154,3,4416.93,2023-03-01
780,675,63,157,9,6749.64,2023-12-30
781,861,162,21,9,4010.94,2023-08-01
782,718,126,238,8,7677.12,2023-08-14
783,614,103,188,6,5739.54,2023-05-11
784,420,189,58,5,6846.8,2023-06-05
785,19,132,85,8,6308.4,2023-08-06
786,145,155,290,1,1573.5,2023-06-12
787,417,47,271,4,5170.6,2023-02-03
788,207,120,220,9,16629.57,2023-11-03
789,742,193,168,2,249.4,2023-11-10
790,496,92,162,9,10563.75,2023-10-06
791,135,200,147,6,10776.48,2023-09-30
792,969,194,216,5,1312.35,2023-04-18
793,313,69,202,3,4844.58,2023-10-16
794,397,63,63,4,2999.84,2023-09-29
795,985,147,201,2,997.64,2023-03-07
796,644,151,263,3,508.32,2023-09-05
797,699,28,174,7,7656.74,2023-07-20
798,485,116,56,4,435.2,2023-05-04
799,13,12,133,1,1933.55,2023-09-04
800,681,175,153,7,3773.28,2023-05-08
801,287,144,148,3,3693.69,2023-01-04
802,341,42,219,9,10194.75,2023-10-30
803,991,95,176,6,8662.5,2023-05-23
804,2,131,45,5,9191.05,2023-08-15
805,196,199,130,9,8106.39,2023-04-27
806,15,109,282,5,8764.0,2023-10-29
807,372,22,269,4,6444.04,2023-05-22
808,775,79,221,4,1780.16,2023-02-08
809,303,128,273,9,3916.26,2023-12-21
810,762,98,6,2,2505.52,2023-04-25
811,403,187,200,1,1677.42,2023-05-14
812,57,146,81,7,10674.44,2023-04-01
813,201,38,186,2,2110.34,2023-02-15
814,715,111,236,6,7340.52,2023-05-22
815,128,89,80,4,537.64,2023-11-24
816,938,187,160,3,5032.26,2023-05-27
817,541,155,165,4,6294.0,2023-10-08
818,844,21,119,8,2924.56,2023-12-10
819,532,169,59,6,889.38,2023-08-03
820,859,91,159,6,11226.12,2023-03-24
821,989,39,214,3,1623.6,2023-10-02
822,885,138,284,9,17334.27,2023-10-11
823,88,121,99,4,3032.24,2023-06-22
824,926,124,127,7,6714.47,2023-07-25
825,956,9,144,9,6865.65,2023-09-08
826,194,200,70,7,12572.56,2023-05-01
827,915,26,204,3,4943.07,2023-04-30
828,686,19,41,6,7149.0,2023-11-13
829,113,144,29,4,4924.92,2023-10-13
830,16,139,49,9,3442.14,2023-11-16
831,298,54,49,1,1598.33,2023-11-04
832,105,28,14,9,9844.38,2023-05-22
833,493,131,179,5,9191.05,2023-08-15
834,541,73,159,9,13212.63,2023-11-30
835,438,141,259,9,2359.44,2023-07-15
836,346,98,268,4,5011.04,2023-09-21
837,273,41,203,2,1658.78,2023-12-27
838,938,91,229,6,11226.12,2023-04-30
839,162,126,1,7,6717.48,2023-01-16
840,565,57,272,1,572.13,2023-06-07
841,161,189,292,3,4108.08,2023-09-24
842,122,33,228,2,1868.72,2023-09-12
843,346,67,41,5,1711.15,2023-11-21
844,60,165,119,4,3237.16,2023-12-23
845,547,188,233,3,2563.95,2023-06-21
846,647,196,16,1,150.41,2023-07-20
847,661,5,62,9,13899.87,2023-11-20
848,151,51,125,3,3834.42,2023-08-04
849,827,103,45,1,956.59,2023-01-08
850,891,197,215,7,3113.11,2023-11-28
851,956,125,297,6,3160.5,2023-03-17
852,456,53,54,9,16185.6,2023-05-27
853,37,196,31,4,601.64,2023-04-03
854,288,35,253,6,5874.54,2023-08-20
855,992,109,115,5,8764.0,2023-11-03
856,397,135,46,6,749.28,2023-10-03
857,370,65,286,9,2791.8,2023-06-06
858,574,43,115,3,5466.9,2023-05-12
859,482,174,71,7,3652.25,2023-12-14
860,923,137,211,4,1753.08,2023-03-17
861,318,169,127,3,444.69,2023-12-08
862,9,81,140,2,2416.88,2023-06-11
863,62,20,34,7,11896.29,2023-12-27
864,787,184,155,1,562.03,2023-03-13
865,907,8,177,7,6177.5,2023-09-19
866,52,144,246,6,7387.38,2023-06-02
867,542,155,250,2,3147.0,2023-03-02
868,964,52,16,6,6681.48,2023-08-06
869,30,197,34,8,3557.84,2023-12-28
870,888,191,297,1,656.98,2023-04-03
871,40,8,116,1,882.5,2023-12-21
872,843,100,160,8,11993.92,2023-05-22
873,212,170,129,3,1190.07,2023-08-25
874,185,64,178,4,6641.56,2023-11-08
875,684,143,238,1,1054.17,2023-05-21
876,197,138,171,6,11556.18,2023-02-18
877,644,158,269,1,937.45,2023-07-09
878,551,157,96,8,8770.72,2023-02-12
879,952,159,149,4,3445.8,2023-12-19
880,262,148,49,7,12644.1,2023-12-07
881,649,158,168,5,4687.25,2023-07-11
882,444,105,83,6,11827.2,2023-08-21
883,627,50,71,9,14477.85,2023-12-10
884,226,42,156,5,5663.75,2023-11-01
885,264,108,37,9,16646.4,2023-01-17
886,260,28,26,8,8750.56,2023-10-04
887,939,46,239,3,5657.04,2023-02-28
888,221,111,163,7,8563.94,2023-07-02
889,914,101,199,9,16877.7,2023-02-08
890,199,91,128,3,5613.06,2023-11-29
891,706,7,151,1,995.99,2023-06-17
892,630,75,244,3,4255.5,2023-11-28
893,203,138,18,8,15408.24,2023-04-19
894,82,167,177,1,1323.6,2023-10-28
895,330,88,272,7,8832.32,2023-09-07
896,8,111,106,5,6117.1,2023-01-08
897,590,17,48,9,2037.06,2023-12-13
898,497,53,82,7,12588.8,2023-06-07
899,646,40,145,7,12664.33,2023-06-26
900,679,85,133,4,1565.48,2023-12-04
901,253,94,36,2,3705.5,2023-11-20
902,55,189,95,1,1369.36,2023-05-07
903,254,179,29,4,6479.36,2023-03-23
904,707,156,119,5,4806.25,2023-05-27
905,105,6,20,8,9853.68,2023-03-25
906,715,197,159,1,444.73,2023-08-13
907,639,108,183,3,5548.8,2023-05-23
908,361,49,74,9,3281.58,2023-09-15
909,158,146,257,9,13724.28,2023-07-21
910,136,20,284,2,3398.94,2023-11-03
911,972,28,28,2,2187.64,2023-02-20
912,132,170,104,6,2380.14,2023-07-20
913,133,104,166,9,2836.35,2023-02-08
914,64,155,286,3,4720.5,2023-03-25
915,954,107,127,6,2021.16,2023-06-04
916,691,91,180,5,9355.1,2023-01-02
917,917,62,299,6,10595.1,2023-12-16
918,825,142,256,8,15952.48,2023-09-15
919,395,174,277,1,521.75,2023-09-25
920,884,66,96,3,5124.78,2023-08-23
921,370,132,168,1,788.55,2023-11-07
922,981,98,144,5,6263.8,2023-08-01
923,78,45,182,1,322.11,2023-05-07
924,886,117,114,9,6602.85,2023-10-06
925,602,163,59,8,13899.12,2023-10-21
926,367,112,188,5,4290.55,2023-04-17
927,238,41,273,2,1658.78,2023-04-09
928,391,143,297,7,7379.19,2023-03-14
929,189,190,164,5,2447.35,2023-05-02
930,865,51,118,2,2556.28,2023-10-15
931,317,47,128,3,3877.95,2023-07-14
932,922,94,82,9,16674.75,2023-03-04
933,227,178,252,7,2084.67,2023-12-26
934,216,9,280,9,6865.65,2023-04-28
935,613,9,89,4,3051.4,2023-06-16
936,356,194,133,2,524.94,2023-06-05
937,223,132,62,5,3942.75,2023-01-07
938,845,89,30,4,537.64,2023-02-25
939,793,4,7,1,1394.86,2023-07-12
940,182,24,245,4,1643.8,2023-10-02
941,393,88,259,2,2523.52,2023-05-06
942,356,123,150,1,1501.25,2023-10-21
943,733,74,266,5,6590.9,2023-06-25
944,48,115,236,4,6501.68,2023-07-23
945,747,42,54,6,6796.5,2023-11-17
946,90,91,195,4,7484.08,2023-04-23
947,197,102,187,2,3717.16,2023-11-21
948,696,92,174,8,9390.0,2023-12-10
949,45,84,206,3,5699.52,2023-03-16
950,109,92,92,4,4695.0,2023-06-03
951,623,193,258,6,748.2,2023-12-29
952,307,169,197,3,444.69,2023-11-02
953,894,74,297,6,7909.08,2023-11-11
954,628,152,41,5,4984.65,2023-01-30
955,713,189,143,5,6846.8,2023-05-02
956,552,42,13,5,5663.75,2023-06-19
957,622,194,49,5,1312.35,2023-02-04
958,952,131,134,7,12867.47,2023-05-14
959,190,101,200,4,7501.2,2023-10-01
960,290,102,300,9,16727.22,2023-10-12
961,707,60,192,4,4731.16,2023-04-19
962,763,40,248,6,10855.14,2023-03-09
963,564,34,218,5,4080.95,2023-06-14
964,937,78,7,9,6811.38,2023-11-01
965,753,33,82,2,1868.72,2023-12-31
966,478,47,299,6,7755.9,2023-11-05
967,437,73,276,7,10276.49,2023-02-11
968,579,62,213,2,3531.7,2023-04-19
969,628,18,148,3,4524.39,2023-09-07
970,694,5,254,1,1544.43,2023-12-07
971,120,90,35,5,8785.2,2023-10-27
972,541,84,97,7,13298.88,2023-11-20
973,528,16,165,3,1333.02,2023-04-02
974,680,109,174,8,14022.4,2023-05-05
975,460,127,129,3,1102.89,2023-04-21
976,788,65,132,2,620.4,2023-05-19
977,406,8,99,4,3530.0,2023-09-30
978,511,115,171,3,4876.26,2023-09-09
979,645,30,78,2,3533.36,2023-04-14
980,261,188,221,6,5127.9,2023-09-06
981,376,25,278,8,3296.88,2023-09-07
982,693,45,152,3,966.33,2023-06-14
983,692,9,25,7,5339.95,2023-12-07
984,443,106,131,8,13551.28,2023-10-11
985,95,176,79,5,6883.0,2023-05-25
986,117,88,253,5,6308.8,2023-06-13
987,676,173,89,6,908.88,2023-05-27
988,713,77,52,5,2892.1,2023-12-20
989,626,99,63,6,5435.1,2023-06-22
990,970,75,199,6,8511.0,2023-05-29
991,467,136,286,6,8164.32,2023-01-05
992,845,20,97,1,1699.47,2023-07-03
993,593,16,72,4,1777.36,2023-02-15
994,471,67,118,6,2053.38,2023-01-17
995,198,10,68,3,5598.33,2023-05-27
996,842,104,210,4,1260.6,2023-12-18
997,174,63,18,6,4499.76,2023-07-02
998,944,3,153,4,2335.28,2023-04-12
999,720,51,56,1,1278.14,2023-08-04
1000,619,73,220,7,10276.49,2023-07-22
1001,733,87,91,9,9550.71,2023-08-30
1002,751,4,66,1,1394.86,2023-06-28
1003,580,33,263,5,4671.8,2023-08-07
1004,43,195,36,2,989.96,2023-04-02
1005,928,88,211,3,3785.28,2023-06-24
1006,318,11,160,4,6712.72,2023-12-31
1007,315,178,126,3,893.43,2023-02-17
1008,402,145,109,9,2047.05,2023-11-24
1009,838,87,260,4,4244.76,2023-12-03
1010,618,53,136,1,1798.4,2023-08-13
1011,570,75,144,8,11348.0,2023-05-27
1012,923,168,209,6,5259.54,2023-11-19
1013,375,119,100,5,5605.25,2023-01-13
1014,203,186,30,7,12080.74,2023-07-27
1015,309,149,228,2,979.54,2023-01-22
1016,374,162,70,6,2673.96,2023-06-20
1017,788,118,37,3,2569.56,2023-02-23
1018,684,129,261,5,5234.5,2023-07-23
1019,120,159,8,2,1722.9,2023-06-18
1020,412,135,144,8,999.04,2023-02-04
1021,607,35,2,8,7832.72,2023-10-13
1022,828,146,300,9,13724.28,2023-08-10
1023,393,20,138,3,5098.41,2023-01-19
1024,928,142,46,2,3988.12,2023-09-21
1025,453,185,212,1,1472.31,2023-11-23
1026,909,116,251,7,761.6,2023-03-08
1027,208,101,24,1,1875.3,2023-10-19
1028,933,97,224,9,10754.55,2023-02-06
1029,595,54,169,1,1598.33,2023-02-06
1030,527,110,183,8,8686.32,2023-05-16
1031,374,38,278,5,5275.85,2023-07-07
1032,888,41,124,9,7464.51,2023-05-07
1033,48,132,98,1,788.55,2023-06-13
1034,581,89,17,3,403.23,2023-07-13
1035,361,124,63,8,7673.68,2023-01-23
1036,325,63,5,9,6749.64,2023-10-17
1037,593,108,39,4,7398.4,2023-12-24
1038,777,106,101,3,5081.73,2023-03-13
1039,635,124,60,3,2877.63,2023-07-07
1040,27,14,138,2,2977.3,2023-02-14
1041,458,52,96,3,3340.74,2023-05-03
1042,210,71,108,6,3213.48,2023-01-16
1043,491,162,279,2,891.32,2023-05-25
1044,817,124,58,7,6714.47,2023-06-11
1045,761,181,240,6,8041.32,2023-07-07
1046,381,80,143,2,3652.12,2023-01-13
1047,731,166,20,8,4915.28,2023-04-21
1048,167,26,173,2,3295.38,2023-10-22
1049,713,73,17,3,4404.21,2023-08-03
1050,328,77,247,8,4627.36,2023-02-24
1051,454,179,226,6,9719.04,2023-08-09
1052,993,115,87,7,11377.94,2023-02-22
1053,631,136,231,7,9525.04,2023-11-17
1054,775,156,59,1,961.25,2023-08-21
1055,120,176,52,5,6883.0,2023-09-26
1056,643,100,207,5,7496.2,2023-02-22
1057,805,128,281,3,1305.42,2023-11-09
1058,226,47,193,9,11633.85,2023-08-02
1059,164,165,77,1,809.29,2023-07-02
1060,355,35,108,7,6853.63,2023-02-01
1061,1,95,139,4,5775.0,2023-02-23
1062,762,172,234,4,5407.84,2023-05-28
1063,398,126,285,2,1919.28,2023-01-14
1064,62,75,228,2,2837.0,2023-02-22
1065,165,167,244,8,10588.8,2023-12-01
1066,967,156,136,6,5767.5,2023-01-30
1067,648,148,137,4,7225.2,2023-07-24
1068,967,25,170,7,2884.77,2023-09-21
1069,421,75,181,2,2837.0,2023-01-12
1070,708,195,117,7,3464.86,2023-10-17
1071,302,68,223,2,1709.7,2023-09-05
1072,690,168,262,2,1753.18,2023-05-07
1073,192,53,235,9,16185.6,2023-07-23
1074,137,152,262,1,996.93,2023-03-20
1075,895,155,4,9,14161.5,2023-08-29
1076,339,77,74,2,1156.84,2023-04-06
1077,566,160,100,6,6979.92,2023-10-21
1078,791,158,255,1,937.45,2023-12-09
1079,775,157,139,8,8770.72,2023-11-02
1080,473,156,200,8,7690.0,2023-11-21
1081,57,50,129,9,14477.85,2023-11-16
1082,713,23,167,9,4347.81,2023-03-06
1083,203,63,298,3,2249.88,2023-05-17
1084,184,146,145,2,3049.84,2023-04-10
1085,607,171,299,2,2920.7,2023-11-03
1086,473,102,98,3,5575.74,2023-06-26
1087,280,180,146,6,2635.38,2023-04-22
1088,258,169,279,8,1185.84,2023-06-28
1089,472,142,100,5,9970.3,2023-07-05
1090,24,120,66,7,12934.11,2023-08-06
1091,906,184,74,1,562.03,2023-11-12
1092,360,138,270,9,17334.27,2023-04-30
1093,531,50,128,7,11260.55,2023-06-24
1094,621,95,20,7,10106.25,2023-08-01
1095,543,167,238,5,6618.0,2023-08-23
1096,456,125,38,5,2633.75,2023-01-24
1097,497,107,72,1,336.86,2023-10-08
1098,524,140,189,9,7990.11,2023-01-21
1099,73,83,139,4,3911.24,2023-07-30
1100,670,73,283,5,7340.35,2023-10-25
1101,956,155,276,1,1573.5,2023-04-11
1102,769,40,28,6,10855.14,2023-10-31
1103,439,41,221,7,5805.73,2023-01-28
1104,989,53,65,9,16185.6,2023-12-21
1105,135,135,265,2,249.76,2023-09-13
1106,770,141,169,3,786.48,2023-08-24
1107,678,78,129,9,6811.38,2023-01-13
1108,250,74,158,2,2636.36,2023-08-17
1109,446,75,230,4,5674.0,2023-01-31
1110,653,65,141,2,620.4,2023-01-16
1111,994,84,35,9,17098.56,2023-11-25
1112,918,36,101,6,4035.72,2023-11-06
1113,88,74,245,8,10545.44,2023-04-10
1114,205,177,238,7,962.15,2023-06-22
1115,735,135,27,2,249.76,2023-08-04
1116,246,152,297,8,7975.44,2023-09-20
1117,901,62,180,4,7063.4,2023-10-01
1118,58,35,265,3,2937.27,2023-01-28
1119,82,46,235,6,11314.08,2023-05-29
1120,86,11,222,8,13425.44,2023-11-06
1121,636,7,290,6,5975.94,2023-03-06
1122,729,126,197,4,3838.56,2023-01-21
1123,908,196,126,3,451.23,2023-01-13
1124,623,4,268,9,12553.74,2023-02-18
1125,887,48,163,6,4417.92,2023-02-23
1126,563,177,235,5,687.25,2023-02-13
1127,305,121,285,5,3790.3,2023-03-15
1128,259,105,290,5,9856.0,2023-04-12
1129,963,69,58,8,12918.88,2023-09-15
1130,907,96,24,6,2338.92,2023-12-03
1131,846,85,284,4,1565.48,2023-05-18
1132,826,92,80,3,3521.25,2023-04-21
1133,944,37,153,6,9122.76,2023-01-17
1134,912,171,77,6,8762.1,2023-01-24
1135,64,69,219,9,14533.74,2023-08-16
1136,170,57,8,6,3432.78,2023-11-17
1137,983,76,263,4,4524.72,2023-04-29
1138,98,66,250,1,1708.26,2023-04-14
1139,805,64,277,6,9962.34,2023-06-30
1140,879,144,17,9,11081.07,2023-06-11
1141,325,23,270,5,2415.45,2023-05-14
1142,40,79,115,7,3115.28,2023-08-12
1143,249,200,294,5,8980.4,2023-06-02
1144,460,4,243,1,1394.86,2023-02-24
1145,625,64,81,7,11622.73,2023-09-01
1146,903,75,37,9,12766.5,2023-05-06
1147,648,5,286,5,7722.15,2023-05-15
1148,884,74,243,4,5272.72,2023-04-21
1149,472,18,182,3,4524.39,2023-06-09
1150,39,100,176,8,11993.92,2023-08-13
1151,438,30,106,7,12366.76,2023-08-05
1152,986,167,33,8,10588.8,2023-02-14
1153,362,33,91,6,5606.16,2023-02-28
1154,361,147,103,4,1995.28,2023-04-14
1155,368,135,254,3,374.64,2023-06-06
1156,16,31,2,2,1691.3,2023-08-14
1157,532,128,225,7,3045.98,2023-08-06
1158,103,28,188,4,4375.28,2023-03-31
1159,424,141,276,8,2097.28,2023-04-29
1160,990,174,45,5,2608.75,2023-11-08
1161,361,97,55,4,4779.8,2023-11-27
1162,532,130,23,6,5375.76,2023-08-21
1163,850,114,186,1,736.87,2023-02-28
1164,436,78,256,7,5297.74,2023-12-28
1165,310,51,235,9,11503.26,2023-01-26
1166,174,163,298,9,15636.51,2023-10-28
1167,700,110,120,3,3257.37,2023-09-24
1168,394,166,196,5,3072.05,2023-12-26
1169,752,158,180,4,3749.8,2023-12-17
1170,816,170,118,1,396.69,2023-02-18
1171,468,11,40,4,6712.72,2023-04-12
1172,722,121,49,8,6064.48,2023-07-07
1173,919,174,189,9,4695.75,2023-02-16
1174,259,57,193,9,5149.17,2023-06-23
1175,735,158,79,2,1874.9,2023-10-09
1176,256,121,188,1,758.06,2023-01-05
1177,402,95,233,4,5775.0,2023-11-04
1178,598,27,72,9,12274.83,2023-09-05
1179,225,46,79,6,11314.08,2023-06-10
1180,296,110,180,2,2171.58,2023-08-14
1181,827,63,196,5,3749.8,2023-02-15
1182,557,58,136,5,7567.5,2023-10-21
1183,778,157,193,6,6578.04,2023-07-29
1184,375,61,231,3,4646.01,2023-01-06
1185,313,63,31,8,5999.68,2023-08-23
1186,160,6,102,1,1231.71,2023-07-28
1187,91,190,201,2,978.94,2023-01-11
1188,416,180,178,6,2635.38,2023-06-18
1189,405,2,145,4,6555.04,2023-12-21
1190,391,97,105,8,9559.6,2023-11-16
1191,38,143,90,9,9487.53,2023-11-28
1192,512,135,255,5,624.4,2023-03-30
1193,962,67,254,2,684.46,2023-01-19
1194,840,169,287,7,1037.61,2023-11-07
1195,747,28,193,6,6562.92,2023-06-03
1196,469,11,112,6,10069.08,2023-09-17
1197,861,88,176,3,3785.28,2023-10-12
1198,866,169,189,2,296.46,2023-09-30
1199,971,2,134,5,8193.8,2023-12-02
1200,541,167,249,2,2647.2,2023-09-04
1201,727,180,283,8,3513.84,2023-05-21
1202,230,73,125,8,11744.56,2023-12-18
1203,977,59,135,4,654.84,2023-04-04
1204,954,130,9,1,895.96,2023-02-08
1205,377,196,176,1,150.41,2023-07-06
1206,696,197,98,4,1778.92,2023-03-29
1207,160,148,268,2,3612.6,2023-12-08
1208,411,106,177,6,10163.46,2023-02-13
1209,310,174,49,9,4695.75,2023-03-15
1210,312,142,46,4,7976.24,2023-04-11
1211,567,139,48,5,1912.3,2023-08-04
1212,999,148,52,8,14450.4,2023-11-18
1213,196,128,267,7,3045.98,2023-04-01
1214,140,189,180,6,8216.16,2023-04-11
1215,230,90,3,9,15813.36,2023-12-15
1216,527,98,273,3,3758.28,2023-12-30
1217,294,160,288,4,4653.28,2023-09-22
1218,572,25,256,6,2472.66,2023-09-05
1219,509,12,9,7,13534.85,2023-06-04
1220,617,134,49,2,2602.6,2023-05-09
1221,497,24,140,9,3698.55,2023-04-03
1222,534,87,285,7,7428.33,2023-08-29
1223,314,27,53,3,4091.61,2023-04-27
1224,167,199,161,3,2702.13,2023-04-09
1225,326,80,131,1,1826.06,2023-12-25
1226,634,191,67,1,656.98,2023-10-01
1227,548,129,186,4,4187.6,2023-12-15
1228,87,161,283,4,1579.84,2023-06-30
1229,417,189,140,2,2738.72,2023-11-20
1230,332,160,82,1,1163.32,2023-04-24
1231,469,11,130,1,1678.18,2023-02-27
1232,915,129,28,4,4187.6,2023-04-26
1233,303,148,59,7,12644.1,2023-09-23
1234,591,139,84,9,3442.14,2023-04-15
1235,400,2,132,5,8193.8,2023-07-12
1236,373,15,235,1,1882.85,2023-10-05
1237,885,102,193,2,3717.16,2023-08-25
1238,509,78,291,9,6811.38,2023-08-09
1239,619,182,140,4,2210.2,2023-07-16
1240,421,166,248,8,4915.28,2023-05-29
1241,794,150,126,3,1386.93,2023-03-17
1242,135,130,198,3,2687.88,2023-04-19
1243,508,185,141,7,10306.17,2023-10-30
1244,174,60,166,7,8279.53,2023-11-23
1245,558,192,202,8,14424.32,2023-05-13
1246,487,140,209,5,4438.95,2023-05-12
1247,832,190,52,7,3426.29,2023-12-28
1248,394,169,28,4,592.92,2023-08-30
1249,722,60,155,4,4731.16,2023-04-19
1250,188,113,160,8,1632.4,2023-02-10
